Language,Program,Powercap,Package,Core,GPU,DRAM,Time,Temperature,Memory
Language,Program,Powercap,Package,Core,GPU,DRAM,Time,Temperature,Memory
C, fib42, 9, 20.722045898437500000, 12.524902343750000000, 0.004577636718750000, 0.000000000000000000, 2280.39, 32.6, 1100
C, fib42, 9, 20.736633300781250000, 12.497192382812500000, 0.006713867187500000, 0.000000000000000000, 2297.7, 33.9, 1100
Language,Program,Powercap,Package,Core,GPU,DRAM,Time,Temperature,Memory
C, fib42, 10, 21.143737792968750000, 13.809387207031250000, 0.005981445312500000, 0.000000000000000000, 2097.25, 32.8, 1100
C, fib42, 10, 20.853820800781250000, 13.370544433593750000, 0.007263183593750000, 0.000000000000000000, 2080.96, 34.6, 1100
C, fib42, 10, 21.242675781250000000, 13.705139160156250000, 0.005187988281250000, 0.000000000000000000, 2099.02, 33.1, 1100
C, fib42, 10, 21.208862304687500000, 13.633483886718750000, 0.004882812500000000, 0.000000000000000000, 2100.13, 33.0, 1100
C, fib42, 10, 20.855590820312500000, 13.323059082031250000, 0.005126953125000000, 0.000000000000000000, 2084.29, 35.0, 1100
C, fib42, 10, 21.065063476562500000, 13.513427734375000000, 0.004577636718750000, 0.000000000000000000, 2086.23, 33.6, 1100
C, fib42, 10, 21.182312011718750000, 13.586791992187500000, 0.005676269531250000, 0.000000000000000000, 2096.09, 33.0, 1100
C, fib42, 10, 21.293457031250000000, 13.613403320312500000, 0.006103515625000000, 0.000000000000000000, 2120.01, 34.8, 1100
C, fib42, 10, 21.167785644531250000, 13.611938476562500000, 0.003112792968750000, 0.000000000000000000, 2095.64, 34.8, 1100
C, fib42, 10, 21.169128417968750000, 13.526062011718750000, 0.006164550781250000, 0.000000000000000000, 2096.74, 34.6, 1100
Language,Program,Powercap,Package,Core,GPU,DRAM,Time,Temperature,Memory
C, fib42, 11, 21.791992187500000000, 14.668518066406250000, 0.003845214843750000, 0.000000000000000000, 1960.96, 35.1, 1100
C, fib42, 11, 21.791198730468750000, 14.655273437500000000, 0.006042480468750000, 0.000000000000000000, 1954.77, 33.9, 1100
C, fib42, 11, 21.824523925781250000, 14.609924316406250000, 0.009338378906250000, 0.000000000000000000, 1978.19, 34.6, 1100
C, fib42, 11, 21.880187988281250000, 14.729553222656250000, 0.006713867187500000, 0.000000000000000000, 1963.27, 34.2, 1100
C, fib42, 11, 22.273437500000000000, 15.149414062500000000, 0.006408691406250000, 0.000000000000000000, 1952.34, 32.4, 1100
C, fib42, 11, 22.194946289062500000, 15.114562988281250000, 0.012878417968750000, 0.000000000000000000, 1938.47, 32.4, 1100
C, fib42, 11, 21.814270019531250000, 14.684020996093750000, 0.006408691406250000, 0.000000000000000000, 1960.7, 34.2, 1100
C, fib42, 11, 21.747741699218750000, 14.647766113281250000, 0.004089355468750000, 0.000000000000000000, 1956.4, 33.8, 1100
C, fib42, 11, 21.823303222656250000, 14.690673828125000000, 0.006347656250000000, 0.000000000000000000, 1960.98, 33.9, 1100
C, fib42, 11, 21.945495605468750000, 14.739562988281250000, 0.005065917968750000, 0.000000000000000000, 1971.98, 35.5, 1100
Language,Program,Powercap,Package,Core,GPU,DRAM,Time,Temperature,Memory
C, fib42, 12, 22.062988281250000000, 15.317687988281250000, 0.012268066406250000, 0.000000000000000000, 1835.62, 34.2, 1100
C, fib42, 12, 22.498535156250000000, 15.694091796875000000, 0.006225585937500000, 0.000000000000000000, 1848.19, 33.5, 1100
C, fib42, 12, 22.244628906250000000, 15.689270019531250000, 0.004455566406250000, 0.000000000000000000, 1845.46, 34.1, 1100
C, fib42, 12, 22.209899902343750000, 15.447387695312500000, 0.005920410156250000, 0.000000000000000000, 1843.66, 34.9, 1100
C, fib42, 12, 22.468627929687500000, 15.712585449218750000, 0.005065917968750000, 0.000000000000000000, 1845.95, 34.2, 1100
C, fib42, 12, 22.491271972656250000, 15.719970703125000000, 0.005126953125000000, 0.000000000000000000, 1849.97, 34.2, 1100
C, fib42, 12, 22.486877441406250000, 15.752014160156250000, 0.005126953125000000, 0.000000000000000000, 1847.22, 34.2, 1100
C, fib42, 12, 22.144958496093750000, 15.505981445312500000, 0.005432128906250000, 0.000000000000000000, 1821.55, 34.5, 1100
C, fib42, 12, 22.517700195312500000, 15.829467773437500000, 0.007141113281250000, 0.000000000000000000, 1846.05, 34.6, 1100
